sample_id	cluster	cell_type_major	cell_type_minor	cell_state	n_cells	contamination_median	contamination_P90	raw_total_counts	corrected_total_counts	top_marker_genes_expected	raw_top_marker_detected_pairs	corrected_top_marker_detected_pairs	top_marker_cell_pairs	raw_top_marker_count_sum	corrected_top_marker_count_sum	top_marker_detection_retention	top_marker_count_retention	total_count_retention
sample38	11	Myeloid	C1Q_FOLR2_TREM2_macrophage	C1Q_FOLR2_TREM2_TAM_like	111	0.0074409424958513	0.162268385331046	1349982	1308965.62228201	30	1975	1975	3330	30694	30674.9116253002	1	0.999378107294592	0.969617092881247
sample32	15	Endothelial/Pericyte	Pericyte_smooth_muscle_like	contractile	56	0.00743561705037996	0.0894164121492032	640019	625696.102990942	30	1074	1074	1680	20200	20189.9442437068	1	0.999502190282513	0.977621137795819
sample27	12	B/Plasma	Conventional_B_cell	B_cell	122	0.00741184121355773	0.0452839911828974	305054	299651.911322193	30	812	812	3660	1750	1745.03805764101	1	0.997164604366291	0.982291369141835
sample1	12	B/Plasma	Conventional_B_cell	B_cell	96	0.00739762214312604	0.0238519425085104	426699	422207.321413198	30	1603	1603	2880	4938	4934.48541724793	1	0.999288257846887	0.989473426029116
sample23	4	B/Plasma	JCHAIN_TNFRSF17_plasma	antibody_secreting	171	0.00735102397367934	0.210165374803633	1770011	1708078.59374453	30	2613	2613	5130	425000	424704.086683551	1	0.99930373337306	0.965010157419662
sample36	9	Epithelial	Pit_surface_mucous_like_epithelial	MUC5AC_CYP3A5_CLDN4_high	295	0.00733448670476245	0.140434496581522	876437	838571.882434558	30	4156	4156	8850	21682	21653.8273870678	1	0.998700645100442	0.956796532362917
sample18	3	Epithelial	Gastric_or_intestinal_like_epithelial_malignancy_pending_CNV	mixed_gastric_and_intestinal_program	649	0.00714693022480294	0.0399273365421866	2101335	2045071.54162044	30	11407	11407	19470	192114	191938.087172047	1	0.999084331032861	0.973224898276782
sample23	21	Epithelial	Enteroendocrine_epithelial	neuroendocrine_secretory	49	0.00709409472214036	0.945238698593306	226407	173266.312600989	30	515	515	1470	15616	15615.9128116142	1	0.999994416727342	0.765286906327936
sample18	2	T/NK	CCR6_IL7R_CD4_like_T	activated_costimulatory_checkpoint_high	561	0.00709017103643598	0.0315085375254332	1168268	1143351.32485558	30	5855	5855	16830	12396	12375.1523204119	1	0.998318192998697	0.978672123909566
sample2	18	B/Plasma	B_or_plasma_like_stress_high	stress_high_likely_dissociation_associated	35	0.00701107193658418	0.0396555964773129	129666	122107.845435638	30	928	928	1050	20365	19511.1319570311	1	0.958071787725565	0.941710590560653
sample9	15	Endothelial/Pericyte	Pericyte_smooth_muscle_like	contractile	27	0.00696650443071829	0.0374467527238196	116091	114881.899041815	30	355	355	810	4593	4592.84739110341	1	0.999966773590989	0.989584886354797
sample28	5	Fibroblast/CAF	LUM_DCN_PDGFRA_fibroblast	CCL11_CXCL14_stromal_program	377	0.00694749370108962	0.0509225053974405	2377010	2328781.20497568	30	7174	7174	11310	112747	112739.711080454	1	0.999935351543312	0.97971031042178
sample9	10	T/NK	IFNG_CCL4_CD8_cytotoxic_T	IFNG_CCL4_TNF_high_activated	153	0.00673752157342165	0.0250492188463421	392310	386235.609431141	30	2286	2286	4590	13164	13153.2502725215	1	0.999183399614209	0.984516350414571
sample29	1	T/NK	CD8_GZMK_cytotoxic_T	GZMK_high_cytotoxic_memory_like	190	0.00667149339622886	0.0337872315403063	330484	323463.095356745	30	2499	2499	5700	6624	6620.2305793521	1	0.999430944950498	0.978755689705842
sample40	16	Epithelial	Mucous_neck_chief_like_epithelial	MUC6_TFF2_glandular_secretory	10	0.00666065438143024	0.532454711565922	84028	79130.3926504118	30	110	110	300	3012	3010.22626908628	1	0.999411111914435	0.941714579073783
sample6	12	B/Plasma	Conventional_B_cell	B_cell	76	0.00665161080350279	0.0306362295043565	347547	344086.128519905	30	1366	1366	2280	5427	5424.11717455563	1	0.999468799439032	0.990042004448045
sample9	6	Endothelial/Pericyte	Vascular_endothelial	PLVAP_EMCN_high	88	0.00664925941706998	0.0267545530036645	524470	519624.775239358	30	1575	1575	2640	10469	10468.9566541964	1	0.999995859604208	0.99076167414601
sample11	6	Endothelial/Pericyte	Vascular_endothelial	PLVAP_EMCN_high	31	0.00664590219565793	0.0652504658584544	288272	282013.772974092	30	556	556	930	3972	3971.74873450358	1	0.999936740811577	0.978290548419868
sample30	18	B/Plasma	B_or_plasma_like_stress_high	stress_high_likely_dissociation_associated	53	0.00660345960486291	0.0338417374691949	144156	140153.522257352	30	1376	1376	1590	19044	18734.329717239	1	0.98373922060696	0.972235094323868
sample17	3	Epithelial	Gastric_or_intestinal_like_epithelial_malignancy_pending_CNV	mixed_gastric_and_intestinal_program	421	0.00657571668706245	0.903615411226659	6659210	6075671.52779339	30	7198	7198	12630	248372	247596.893056457	1	0.996879249901184	0.912371216374523
sample13	6	Endothelial/Pericyte	Vascular_endothelial	PLVAP_EMCN_high	77	0.00657315186675432	0.0672306169098453	165654	161844.446730162	30	816	816	2310	1921	1920.8445487871	1	0.999919077973504	0.977002950307036
sample32	17	Mast	Mast_cell	mast_cell	62	0.00645417897584435	0.0312665118156244	244036	239610.474366405	30	1131	1131	1860	15832	15831.3661316201	1	0.999959962836037	0.981865275477409
sample20	3	Epithelial	Gastric_or_intestinal_like_epithelial_malignancy_pending_CNV	mixed_gastric_and_intestinal_program	86	0.00643165703617629	0.795499956485627	1641284	1470593.75531614	30	1456	1456	2580	35455	34631.846248084	1	0.97678314054672	0.896002005330056
sample28	11	Myeloid	C1Q_FOLR2_TREM2_macrophage	C1Q_FOLR2_TREM2_TAM_like	213	0.00640368305610599	0.0521848859297735	2053743	2027125.1555632	30	4000	4000	6390	60593	60588.3490970594	1	0.999923243560468	0.987039349891005
sample15	5	Fibroblast/CAF	LUM_DCN_PDGFRA_fibroblast	CCL11_CXCL14_stromal_program	306	0.00637616803755049	0.115970768344875	2877215	2787449.57005422	30	6106	6106	9180	110447	110435.038170875	1	0.999891696206101	0.968801278338329
sample36	16	Epithelial	Mucous_neck_chief_like_epithelial	MUC6_TFF2_glandular_secretory	51	0.00631469742542201	0.0198167047200668	459005	456976.620873796	30	518	518	1530	18248	18243.4885282162	1	0.999752768972829	0.9955809215015
sample15	15	Endothelial/Pericyte	Pericyte_smooth_muscle_like	contractile	250	0.00629581171769064	0.161716767471655	2807487	2755906.66832291	30	4305	4305	7500	68692	68678.1405058555	1	0.999798237143416	0.981627579512536
sample29	2	T/NK	CCR6_IL7R_CD4_like_T	activated_costimulatory_checkpoint_high	247	0.00627159052957768	0.0242254102829607	467942	461086.589140563	30	2591	2591	7410	4829	4826.41172599118	1	0.999464014493929	0.985349870583454
sample14	16	Epithelial	Mucous_neck_chief_like_epithelial	MUC6_TFF2_glandular_secretory	158	0.00619247882353922	0.0433477515593056	1940064	1907152.02178723	30	1684	1684	4740	48071	47992.3601787577	1	0.998364090174069	0.98303562242649
sample28	10	T/NK	IFNG_CCL4_CD8_cytotoxic_T	IFNG_CCL4_TNF_high_activated	182	0.00619197120414464	0.0493061695752124	701831	669845.814292782	30	2825	2825	5460	23949	23703.9415623606	1	0.989767487676338	0.954426085899287
sample33	10	T/NK	IFNG_CCL4_CD8_cytotoxic_T	IFNG_CCL4_TNF_high_activated	130	0.00619009085684103	0.0206418768645184	300696	291703.901952345	30	1850	1850	3900	9173	9040.87701848347	1	0.985596535319249	0.970095717775909
sample18	1	T/NK	CD8_GZMK_cytotoxic_T	GZMK_high_cytotoxic_memory_like	521	0.00613675796105191	0.0238293777991138	1179542	1148509.49691091	30	6956	6956	15630	18057	17997.3505503792	1	0.996696602446655	0.973691057131417
sample35	14	B/Plasma	IGHA_high_plasma	IGHA_high_antibody_secreting	35	0.0061084089916892	0.281231109218757	282668	262337.694451202	30	442	442	1050	175225	168981.617592818	1	0.96436933995045	0.928077088496758
sample18	10	T/NK	IFNG_CCL4_CD8_cytotoxic_T	IFNG_CCL4_TNF_high_activated	148	0.00609705055091929	0.0283194751866186	290956	278313.844412149	30	1879	1879	4440	9829	9771.42801969736	1	0.994142641133112	0.956549596544319
sample18	17	Mast	Mast_cell	mast_cell	357	0.00609101770434073	0.0246603361919638	712635	698067.089587184	30	5105	5105	10710	20568	20565.8143094702	1	0.999893733443707	0.979557683227998
sample3	12	B/Plasma	Conventional_B_cell	B_cell	33	0.00606917181108091	0.0184741614360529	165041	164097.898078798	30	408	408	990	1337	1335.41513799511	1	0.998814613309732	0.994285650709813
sample30	12	B/Plasma	Conventional_B_cell	B_cell	372	0.0060495891676257	0.0203333429188101	752858	744756.972063404	30	4683	4683	11160	10831	10821.5502703754	1	0.999127529348662	0.989239633587482
sample34	16	Epithelial	Mucous_neck_chief_like_epithelial	MUC6_TFF2_glandular_secretory	293	0.00600897079753577	0.0860256576161418	7258921	7074602.3162888	30	1276	1276	8790	23288	22932.4433093136	1	0.98473219294545	0.974607977726828
sample23	11	Myeloid	C1Q_FOLR2_TREM2_macrophage	C1Q_FOLR2_TREM2_TAM_like	83	0.00600683617778994	0.0333887379818398	593430	586171.477145149	30	1436	1436	2490	17050	17048.8566830534	1	0.999932943287589	0.987768527282324
sample36	6	Endothelial/Pericyte	Vascular_endothelial	PLVAP_EMCN_high	19	0.00598582521049017	0.215544611518724	145294	138576.385577922	30	237	237	570	1570	1569.96178469791	1	0.999975659043256	0.953765369374658
sample40	24	T/NK	Cycling_T_cell	cycling	5	0.00597986137334606	0.207040939662555	92629	91681.2850992223	30	69	69	150	460	459.81684613731	1	0.999601839428936	0.989768702017968
sample23	10	T/NK	IFNG_CCL4_CD8_cytotoxic_T	IFNG_CCL4_TNF_high_activated	100	0.0059618933819206	0.0241494211703402	185394	182698.201018447	30	1321	1321	3000	6598	6594.41259579166	1	0.999456289146963	0.985459081838934
sample32	10	T/NK	IFNG_CCL4_CD8_cytotoxic_T	IFNG_CCL4_TNF_high_activated	49	0.00593808656848665	0.0322505363554776	156339	154681.711178003	30	735	735	1470	4530	4526.46884043728	1	0.999220494577766	0.989399389646874
sample33	13	Myeloid	FCN1_S100A8_A9_inflammatory_monocyte	inflammatory	104	0.00591199346227069	0.301565712224454	449216	422819.056006576	30	1870	1870	3120	22111	22095.2697893643	1	0.999288579863609	0.941237747557024
sample23	7	T/NK	GNLY_NK_like_cytotoxic_lymphocyte	GNLY_GZMB_high_cytotoxic	68	0.00579091967255126	0.0295810466645373	148870	146575.311591679	30	1126	1126	2040	4001	3999.69949246189	1	0.999674954376878	0.984585958162685
sample13	9	Epithelial	Pit_surface_mucous_like_epithelial	MUC5AC_CYP3A5_CLDN4_high	67	0.00578376593530618	0.405812786582651	117421	106205.380858101	30	751	751	2010	3913	3876.48927602339	1	0.990669377976845	0.90448370272865
sample4	14	B/Plasma	IGHA_high_plasma	IGHA_high_antibody_secreting	26	0.00571070856217684	0.261880695211774	274282	261646.484109142	30	340	340	780	58456	57333.7749083644	1	0.980802225748672	0.953932391149045
sample9	7	T/NK	GNLY_NK_like_cytotoxic_lymphocyte	GNLY_GZMB_high_cytotoxic	53	0.00569438645901304	0.0140605288639364	141031	140185.409463111	30	935	935	1590	4137	4136.16802375479	1	0.999798893825185	0.994004222214344
sample18	7	T/NK	GNLY_NK_like_cytotoxic_lymphocyte	GNLY_GZMB_high_cytotoxic	273	0.00567866087333216	0.020726799212592	609552	600798.329711924	30	3878	3878	8190	15357	15347.5039947841	1	0.999381649722219	0.985639173871833
sample3	9	Epithelial	Pit_surface_mucous_like_epithelial	MUC5AC_CYP3A5_CLDN4_high	109	0.00555295502769595	0.361944851972241	258209	237526.307705401	30	1363	1363	3270	7067	7060.7194543555	1	0.999111285461369	0.919899413674199
sample29	7	T/NK	GNLY_NK_like_cytotoxic_lymphocyte	GNLY_GZMB_high_cytotoxic	164	0.00548327343124079	0.0230821783323079	300539	292149.805293248	30	2199	2199	4920	7909	7894.44385693622	1	0.99815954696374	0.97208616949297
sample28	13	Myeloid	FCN1_S100A8_A9_inflammatory_monocyte	inflammatory	61	0.00546373486183803	0.0304673576203023	306566	304388.41141801	30	571	571	1830	6574	6572.93349307317	1	0.999837768949372	0.992896835976626
sample36	13	Myeloid	FCN1_S100A8_A9_inflammatory_monocyte	inflammatory	46	0.00542849204619789	0.566454106567704	97810	78634.7756072624	30	642	642	1380	8292	8288.94560634914	1	0.999631645724692	0.803954356479525
sample8	16	Epithelial	Mucous_neck_chief_like_epithelial	MUC6_TFF2_glandular_secretory	58	0.00541810405962403	0.026998013298111	1080532	1073750.12639307	30	354	354	1740	8109	8107.26036989013	1	0.999785469218168	0.993723579119426
sample18	5	Fibroblast/CAF	LUM_DCN_PDGFRA_fibroblast	CCL11_CXCL14_stromal_program	511	0.00540229676298841	0.0275413969231699	2320991	2286473.17458948	30	9155	9155	15330	100377	100370.210923581	1	0.999932364222691	0.985127979638648
sample11	15	Endothelial/Pericyte	Pericyte_smooth_muscle_like	contractile	31	0.00533505807791408	0.0387059882871811	295182	291662.333523463	30	445	445	930	4444	4442.58757621061	1	0.999682172864674	0.988076283524955
sample16	20	Myeloid	CD1C_FCER1A_dendritic_cell	antigen_presentation_LAMP3_IDO1	11	0.00528037071993139	0.216701704630569	121946	120294.430116862	30	157	157	330	8599	8593.81724477947	1	0.999397283960864	0.986456547298489
sample9	11	Myeloid	C1Q_FOLR2_TREM2_macrophage	C1Q_FOLR2_TREM2_TAM_like	30	0.00526727274391638	0.0175875465492624	170237	168428.776186226	30	447	447	900	3686	3685.90351835589	1	0.999973824838819	0.989378197373228
sample25	9	Epithelial	Pit_surface_mucous_like_epithelial	MUC5AC_CYP3A5_CLDN4_high	172	0.00523755129879153	0.148950586311496	1829078	1792928.7530215	30	1732	1732	5160	5893	5740.90614351798	1	0.974190759124042	0.980236355705717
sample21	4	B/Plasma	JCHAIN_TNFRSF17_plasma	antibody_secreting	275	0.00522770882368984	0.0715569387788349	4819854	4749391.62771526	30	4744	4744	8250	1153961	1152550.9666761	1	0.998778092739792	0.985380807741326
sample9	17	Mast	Mast_cell	mast_cell	49	0.00518941830865173	0.0151612048831019	133091	131758.777879217	30	842	842	1470	6683	6682.77286957524	1	0.999966013702715	0.989990141175712
sample25	17	Mast	Mast_cell	mast_cell	100	0.0051677902265121	0.0981497248530834	238403	231873.241175109	30	1484	1484	3000	7310	7307.36230357025	1	0.999639166015083	0.972610416710816
sample32	22	Mesothelial	Mesothelial	mesothelial_ECM_program	7	0.00507195238553527	0.125632546608206	64360	62744.0218027744	30	27	27	210	224	223.673420631868	1	0.998542056392267	0.974891575555848
sample39	21	Epithelial	Enteroendocrine_epithelial	neuroendocrine_secretory	41	0.00502918645010699	0.024027581350474	189691	183321.749821572	30	436	436	1230	3018	3017.94714185969	1	0.999982485705662	0.966423023873413
sample28	15	Endothelial/Pericyte	Pericyte_smooth_muscle_like	contractile	140	0.00495706949384843	0.0244825722901196	1135109	1127728.83239126	30	2495	2495	4200	36056	36051.4635143451	1	0.999874182226124	0.993498274078751
sample28	21	Epithelial	Enteroendocrine_epithelial	neuroendocrine_secretory	134	0.00494903152209754	0.111365000425881	1015463	984760.298563037	30	2407	2407	4020	76071	76069.5902514869	1	0.999981467990257	0.969764825072934
sample13	2	T/NK	CCR6_IL7R_CD4_like_T	activated_costimulatory_checkpoint_high	214	0.00492874197031326	0.0257036463260362	279176	274093.753165832	30	1387	1387	6420	2113	2108.70515017223	1	0.997967416077724	0.981795545339972
sample17	23	T/NK	CCR6_KLRB1_CCL20_CD4_like_T	Th17_like_CCL20_high	38	0.00486041428266254	0.157172423545152	225068	216905.791022153	30	557	557	1140	15376	14871.2326762275	1	0.967171740129263	0.963734475901297
sample9	21	Epithelial	Enteroendocrine_epithelial	neuroendocrine_secretory	98	0.00481730629139025	0.0211334364363185	618349	601937.013439957	30	1464	1464	2940	26959	26958.1806873198	1	0.999969608936526	0.973458376159671
sample39	1	T/NK	CD8_GZMK_cytotoxic_T	GZMK_high_cytotoxic_memory_like	501	0.00480003637097733	0.0173316829741068	1137129	1129503.64063904	30	6403	6403	15030	23281	23275.8392607277	1	0.999778328281762	0.993294200252601
sample5	4	B/Plasma	JCHAIN_TNFRSF17_plasma	antibody_secreting	505	0.00478629473300053	0.428190608047429	11118218	9772446.94171451	30	9868	9868	15150	1882182	1754731.31476294	1	0.932285674160598	0.878958025621958
sample16	3	Epithelial	Gastric_or_intestinal_like_epithelial_malignancy_pending_CNV	mixed_gastric_and_intestinal_program	288	0.00477063808148371	0.0488019128404848	5892536	5792985.97111427	30	5730	5730	8640	263983	263733.592905799	1	0.999055215319922	0.98310574107893
sample18	15	Endothelial/Pericyte	Pericyte_smooth_muscle_like	contractile	104	0.00476643395177107	0.0373217523469155	476724	460527.583195388	30	1272	1272	3120	9964	9936.80237657922	1	0.997270411138019	0.966025589639683
sample28	16	Epithelial	Mucous_neck_chief_like_epithelial	MUC6_TFF2_glandular_secretory	71	0.00474904960498111	0.0459027180979101	754998	746912.421663151	30	1056	1056	2130	35322	35312.5508711146	1	0.999732486017627	0.989290596350124
sample33	11	Myeloid	C1Q_FOLR2_TREM2_macrophage	C1Q_FOLR2_TREM2_TAM_like	114	0.0047245621727126	0.267954692881149	861456	833565.630360182	30	1907	1907	3420	20873	20871.4731778515	1	0.999926851811022	0.967624150693921
sample36	3	Epithelial	Gastric_or_intestinal_like_epithelial_malignancy_pending_CNV	mixed_gastric_and_intestinal_program	147	0.00471379874780823	0.0275344122587905	1744165	1727376.03310095	30	2872	2872	4410	98654	98631.666906524	1	0.999773622017597	0.990374209493337
sample9	14	B/Plasma	IGHA_high_plasma	IGHA_high_antibody_secreting	14	0.00469198089561556	0.0196142477280791	92918	92329.719155283	30	168	168	420	24073	24047.1527810819	1	0.998926298387482	0.993668817185938
sample32	7	T/NK	GNLY_NK_like_cytotoxic_lymphocyte	GNLY_GZMB_high_cytotoxic	65	0.00468655616480781	0.0384113895389252	209947	207102.531911586	30	1076	1076	1950	5898	5894.16466460006	1	0.999349722719576	0.986451494479968
sample18	19	Epithelial	Chief_like_epithelial	metallothionein_high	65	0.00468290534528786	0.0293483398770584	198442	194648.061265157	30	713	713	1950	8778	8739.75966626244	1	0.995643616571251	0.980881372215342
sample13	1	T/NK	CD8_GZMK_cytotoxic_T	GZMK_high_cytotoxic_memory_like	338	0.00461804421297614	0.0177873791288476	457526	451105.874478468	30	4036	4036	10140	9039	9018.90212062034	1	0.997776537296198	0.985967736212734
sample24	9	Epithelial	Pit_surface_mucous_like_epithelial	MUC5AC_CYP3A5_CLDN4_high	166	0.00451887057976162	0.267848489651962	268128	247232.929150834	30	2377	2377	4980	10636	10567.1650160259	1	0.993528113578965	0.922070537768656
sample11	1	T/NK	CD8_GZMK_cytotoxic_T	GZMK_high_cytotoxic_memory_like	126	0.0045003268329412	0.0262997786351169	530090	526437.694530304	30	1980	1980	3780	6630	6623.48838328279	1	0.999017855698761	0.99311002759966
sample28	7	T/NK	GNLY_NK_like_cytotoxic_lymphocyte	GNLY_GZMB_high_cytotoxic	120	0.00449861529073227	0.0196267452142788	480294	474550.803556387	30	2035	2035	3600	10341	10335.2462284659	1	0.999443596215638	0.988042331481106
sample18	6	Endothelial/Pericyte	Vascular_endothelial	PLVAP_EMCN_high	232	0.00446394788026475	0.0329664465151564	1641475	1626980.97719002	30	3898	3898	6960	19282	19281.042560228	1	0.999950345411678	0.991170122718909
sample29	13	Myeloid	FCN1_S100A8_A9_inflammatory_monocyte	inflammatory	110	0.00444387758094628	0.165236149358216	405915	386053.134411038	30	1816	1816	3300	16048	16038.9548076479	1	0.999436366378859	0.951068904600809
sample13	5	Fibroblast/CAF	LUM_DCN_PDGFRA_fibroblast	CCL11_CXCL14_stromal_program	230	0.00442269597986056	0.0578878908383835	465063	454616.036818	30	2936	2936	6900	21705	21702.3602157267	1	0.999878378978422	0.977536455959731
sample5	9	Epithelial	Pit_surface_mucous_like_epithelial	MUC5AC_CYP3A5_CLDN4_high	146	0.00439941473835632	0.100044527024463	455296	439434.510928239	30	1871	1871	4380	7827	7821.06436479345	1	0.999241646198218	0.965162248137999
